Project,Sentiment,Word Count,Sentence Count,Sentiment,Topics,Keywords
ocr-expense-tracker,-0.2792566287878788,575,69,-0.2792566287878788,{},"{'TypeScript': ['const', 'import', 'react', 'type'], 'JavaScript': ['const', 'usestate', 'import', 'react', 'return']}"
ocr-expense-tracker,-0.1063311688311688,404,52,-0.1063311688311688,{},"{'TypeScript': ['const', 'type', 'import', 'react'], 'JavaScript': ['const', 'import', 'react']}"
ocr-expense-tracker,-0.1726515151515152,496,66,-0.1726515151515152,{},"{'TypeScript': ['const', 'type'], 'JavaScript': ['const']}"
ocr-expense-tracker,-0.2425899621212121,514,62,-0.2425899621212121,{},"{'TypeScript': ['const', 'import', 'react', 'type'], 'JavaScript': ['const', 'import', 'usestate', 'react', 'return']}"
ocr-expense-tracker,0.0,13,0,0.0,{},"{'TypeScript': ['interface', 'export'], 'JavaScript': ['export', 'default']}"
ocr-expense-tracker,0.0,13,0,0.0,{},"{'TypeScript': ['interface', 'export'], 'JavaScript': ['export', 'default']}"
ocr-expense-tracker,0.0,21,0,0.0,{},"{'TypeScript': ['interface', 'export'], 'JavaScript': ['export', 'default']}"
ocr-expense-tracker,0.0,19,0,0.0,{},"{'TypeScript': ['interface', 'export'], 'JavaScript': ['export', 'default']}"
ocr-expense-tracker,0.0,44,0,0.0,{},"{'TypeScript': ['interface', 'export'], 'JavaScript': ['export', 'default']}"
ocr-expense-tracker,0.0,46,0,0.0,{},"{'TypeScript': ['interface', 'export'], 'JavaScript': ['export', 'default']}"
ocr-expense-tracker,-0.75,69,4,-0.75,{},"{'TypeScript': ['react', 'import', 'const', 'export'], 'JavaScript': ['react', 'import', 'const', 'return', 'useeffect', 'usestate', 'export']}"
ocr-expense-tracker,-0.75,69,4,-0.75,{},"{'TypeScript': ['react', 'const', 'import', 'export'], 'JavaScript': ['react', 'const', 'import', 'useeffect', 'return', 'usestate', 'export', 'default']}"
ocr-expense-tracker,-0.75,39,3,-0.75,{},"{'TypeScript': ['react', 'import', 'export', 'const'], 'JavaScript': ['react', 'import', 'return', 'export', 'default', 'const']}"
ocr-expense-tracker,-0.8125,151,15,-0.8125,{},"{'TypeScript': ['import', 'react'], 'JavaScript': ['import', 'react']}"
ocr-expense-tracker,-0.2321428571428571,463,30,-0.2321428571428571,{},"{'TypeScript': ['const'], 'JavaScript': ['const', 'usestate']}"
ocr-expense-tracker,-0.1020089285714286,431,34,-0.1020089285714286,{},"{'TypeScript': ['const', 'type', 'react', 'import'], 'JavaScript': ['const', 'react', 'import', 'usestate']}"
ocr-expense-tracker,-0.46875,66,2,-0.46875,{},"{'TypeScript': ['react', 'import'], 'JavaScript': ['react', 'import', 'return']}"
ocr-expense-tracker,-0.1875,72,4,-0.1875,{},"{'TypeScript': ['react', 'import'], 'JavaScript': ['react', 'import', 'return']}"
ocr-expense-tracker,-0.0620535714285714,401,36,-0.0620535714285714,{},"{'TypeScript': ['const', 'type', 'react', 'import'], 'JavaScript': ['const', 'react', 'import']}"
ocr-expense-tracker,-0.1027915019762846,747,84,-0.1027915019762846,{},"{'TypeScript': ['const', 'type'], 'JavaScript': ['const']}"
ocr-expense-tracker,-0.75,164,11,-0.75,{},"{'TypeScript': ['const', 'import', 'react'], 'JavaScript': ['const', 'usestate', 'import', 'react']}"
ocr-expense-tracker,-0.4545454545454546,166,11,-0.4545454545454546,{},"{'TypeScript': ['const', 'import', 'react'], 'JavaScript': ['const', 'usestate', 'import', 'react']}"
ocr-expense-tracker,-0.75,23,7,-0.75,{},"{'TypeScript': ['type', 'react', 'import', 'export', 'const'], 'JavaScript': ['tailwindcss', 'react', 'import', 'export', 'default', 'const']}"
ocr-expense-tracker,0.075,46,1,0.075,{},"{'TypeScript': ['react', 'module'], 'JavaScript': ['react']}"
ocr-expense-tracker,0.0499999999999999,40,2,0.0499999999999999,{},{'TypeScript': ['module']}
ocr-expense-tracker,-0.75,18,1,-0.75,{},"{'TypeScript': ['react', 'import', 'export'], 'JavaScript': ['react', 'import', 'export', 'default']}"
Online-Quiz-Platform,0.0834999999999999,500,1,0.0834999999999999,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})",{'JavaScript': ['default']}
Online-Quiz-Platform,0.1285432103683637,3450,69,0.1285432103683637,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})",{}
Online-Quiz-Platform,0.0,240,84,0.0,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})",{}
Online-Quiz-Platform,-0.315625,235,38,-0.315625,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})","{'JavaScript': ['var', 'function'], 'PHP': ['function']}"
Online-Quiz-Platform,0.1340909090909091,195,10,0.1340909090909091,"({'Topic': 'Topic 1', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 2', 'Relevant Words': ['ajax']}, {'Topic': 'Topic 3', 'Relevant Words': ['html', 'css']})",{'PHP': ['isset']}
