repo_name,languages,word_count,sentence_count,sentiment,topics,keywords
ocr-expense-tracker,"{'TypeScript': 84388, 'JavaScript': 21412, 'HTML': 365, 'CSS': 59}",496,66,-0.1726515151515152,,"{'TypeScript': ['const'], 'JavaScript': ['const']}"
ocr-expense-tracker,"{'TypeScript': 84388, 'JavaScript': 21412, 'HTML': 365, 'CSS': 59}",514,62,-0.24258996212121214,,"{'TypeScript': ['const', 'import'], 'JavaScript': ['const', 'import', 'usestate']}"
ocr-expense-tracker,"{'TypeScript': 84388, 'JavaScript': 21412, 'HTML': 365, 'CSS': 59}",6,0,-0.8,,"{'TypeScript': [], 'JavaScript': []}"
ocr-expense-tracker,"{'TypeScript': 84388, 'JavaScript': 21412, 'HTML': 365, 'CSS': 59}",13,0,0.0,,"{'TypeScript': ['interface', 'export'], 'JavaScript': ['export', 'default']}"
ocr-expense-tracker,"{'TypeScript': 84388, 'JavaScript': 21412, 'HTML': 365, 'CSS': 59}",13,0,0.0,,"{'TypeScript': ['interface', 'export'], 'JavaScript': ['export', 'default']}"
ocr-expense-tracker,"{'TypeScript': 84388, 'JavaScript': 21412, 'HTML': 365, 'CSS': 59}",21,0,0.0,,"{'TypeScript': ['interface', 'export'], 'JavaScript': ['export']}"
ocr-expense-tracker,"{'TypeScript': 84388, 'JavaScript': 21412, 'HTML': 365, 'CSS': 59}",19,0,0.0,,"{'TypeScript': ['interface', 'export'], 'JavaScript': ['export', 'default']}"
ocr-expense-tracker,"{'TypeScript': 84388, 'JavaScript': 21412, 'HTML': 365, 'CSS': 59}",44,0,0.0,,"{'TypeScript': [], 'JavaScript': []}"
ocr-expense-tracker,"{'TypeScript': 84388, 'JavaScript': 21412, 'HTML': 365, 'CSS': 59}",46,0,0.0,,"{'TypeScript': [], 'JavaScript': []}"
ocr-expense-tracker,"{'TypeScript': 84388, 'JavaScript': 21412, 'HTML': 365, 'CSS': 59}",69,4,-0.75,,"{'TypeScript': ['react', 'import', 'const'], 'JavaScript': ['react', 'import', 'const', 'return']}"
ocr-expense-tracker,"{'TypeScript': 84388, 'JavaScript': 21412, 'HTML': 365, 'CSS': 59}",69,4,-0.75,,"{'TypeScript': ['react', 'const', 'import'], 'JavaScript': ['react', 'const', 'import', 'useeffect', 'return']}"
ocr-expense-tracker,"{'TypeScript': 84388, 'JavaScript': 21412, 'HTML': 365, 'CSS': 59}",39,3,-0.75,,"{'TypeScript': ['react', 'import'], 'JavaScript': ['react', 'import']}"
ocr-expense-tracker,"{'TypeScript': 84388, 'JavaScript': 21412, 'HTML': 365, 'CSS': 59}",151,15,-0.8125,,"{'TypeScript': ['import'], 'JavaScript': ['import']}"
ocr-expense-tracker,"{'TypeScript': 84388, 'JavaScript': 21412, 'HTML': 365, 'CSS': 59}",463,30,-0.23214285714285715,,"{'TypeScript': ['const'], 'JavaScript': ['const']}"
ocr-expense-tracker,"{'TypeScript': 84388, 'JavaScript': 21412, 'HTML': 365, 'CSS': 59}",431,34,-0.1020089285714286,,"{'TypeScript': ['const', 'type'], 'JavaScript': ['const']}"
ocr-expense-tracker,"{'TypeScript': 84388, 'JavaScript': 21412, 'HTML': 365, 'CSS': 59}",66,2,-0.46875,,"{'TypeScript': ['react', 'import'], 'JavaScript': ['react', 'import']}"
ocr-expense-tracker,"{'TypeScript': 84388, 'JavaScript': 21412, 'HTML': 365, 'CSS': 59}",72,4,-0.1875,,"{'TypeScript': ['react', 'import'], 'JavaScript': ['react', 'import']}"
ocr-expense-tracker,"{'TypeScript': 84388, 'JavaScript': 21412, 'HTML': 365, 'CSS': 59}",401,36,-0.06205357142857143,,"{'TypeScript': ['const'], 'JavaScript': ['const']}"
ocr-expense-tracker,"{'TypeScript': 84388, 'JavaScript': 21412, 'HTML': 365, 'CSS': 59}",747,84,-0.10279150197628463,,"{'TypeScript': ['const'], 'JavaScript': ['const']}"
ocr-expense-tracker,"{'TypeScript': 84388, 'JavaScript': 21412, 'HTML': 365, 'CSS': 59}",164,11,-0.75,,"{'TypeScript': ['const', 'import', 'react'], 'JavaScript': ['const', 'usestate', 'import', 'react']}"
ocr-expense-tracker,"{'TypeScript': 84388, 'JavaScript': 21412, 'HTML': 365, 'CSS': 59}",166,11,-0.4545454545454546,,"{'TypeScript': ['const', 'import', 'react'], 'JavaScript': ['const', 'usestate', 'import', 'react']}"
ocr-expense-tracker,"{'TypeScript': 84388, 'JavaScript': 21412, 'HTML': 365, 'CSS': 59}",4,0,0.0,,"{'TypeScript': [], 'JavaScript': []}"
ocr-expense-tracker,"{'TypeScript': 84388, 'JavaScript': 21412, 'HTML': 365, 'CSS': 59}",23,7,-0.75,,"{'TypeScript': ['type'], 'JavaScript': ['tailwindcss']}"
ocr-expense-tracker,"{'TypeScript': 84388, 'JavaScript': 21412, 'HTML': 365, 'CSS': 59}",46,1,0.075,,"{'TypeScript': ['react'], 'JavaScript': ['react']}"
ocr-expense-tracker,"{'TypeScript': 84388, 'JavaScript': 21412, 'HTML': 365, 'CSS': 59}",15,6,-0.75,,"{'TypeScript': [], 'JavaScript': []}"
ocr-expense-tracker,"{'TypeScript': 84388, 'JavaScript': 21412, 'HTML': 365, 'CSS': 59}",40,2,0.04999999999999998,,"{'TypeScript': [], 'JavaScript': []}"
ocr-expense-tracker,"{'TypeScript': 84388, 'JavaScript': 21412, 'HTML': 365, 'CSS': 59}",18,1,-0.75,,"{'TypeScript': ['react', 'import', 'export'], 'JavaScript': ['react', 'import', 'export']}"
